"","spring_name","site_type","year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi"
"172","Dunce_4","Spring","2020",0.713011921804446,195,0.201250716396087,37.6,143,265,121
"173","Dunce_4","Spring","2021",0.751623755140743,165,0.265109847052302,39,140,256,116
"174","Dunce_4","Spring","2022",0.753183425391269,195,0.322068681646373,40.8,139,281,142
"175","Dunce_4","Spring","2023",0.786094763633189,167,0.242264253273375,42.7542857142857,139,229,90
"176","Dunce_4","Matrix","2017",0.610377476022669,183,0.135322443529565,50.1257142857143,128,212,84
"177","Dunce_4","Matrix","2018",0.620347960950405,156,0.145366527905363,36.6,131,210,79
"178","Dunce_4","Matrix","2019",0.608602860557655,169,0.13660389865369,37,137,213,76
"179","Dunce_4","Matrix","2020",0.599310345820769,172,0.127369484873403,37.6,140,233,93
"180","Dunce_4","Matrix","2021",0.627596851964581,163,0.158518065548121,39,140,188,48
"181","Dunce_4","Matrix","2022",0.644666008705658,182,0.21471358362237,40.8,134,252,118
"182","Dunce_4","Matrix","2023",0.663351960480619,175,0.177265596468588,34.8,137,220,84
"183","Game Knob","Spring","2017",0.669183434888538,186,0.256229615580967,40.8,145,269,124
"184","Game Knob","Spring","2018",0.661899151586996,170,0.203571846682207,37.2,139,251,113
"185","Game Knob","Spring","2019",0.675368191220034,195,0.213160792855699,37,149,262,113
"186","Game Knob","Spring","2020",0.662756364801737,194,0.254791633780297,37.6,142,268,126
"187","Game Knob","Spring","2021",0.710514824118298,173,0.3954158032981,66.8571428571429,138,279,140
"188","Game Knob","Spring","2022",0.746130420058525,190,0.45023570634539,40.8,143,285,142
"189","Game Knob","Spring","2023",0.750519250288317,164,0.271598495560143,46.7314285714286,145,265,120
"190","Game Knob","Matrix","2017",0.610216454506496,180,0.196803926300428,40.8,142,227,85
"191","Game Knob","Matrix","2018",0.625782196535017,166,0.211415192579902,37.2,133,227,94
"192","Game Knob","Matrix","2019",0.61085176881773,182,0.172880670413529,37,141,238,96
"193","Game Knob","Matrix","2020",0.617289565212043,182,0.194531605867915,37.6,140,243,103
"194","Game Knob","Matrix","2021",0.623532497691339,168,0.231608551246844,39,146,243,97
"195","Game Knob","Matrix","2022",0.677733001907556,188,0.277588192304449,40.8,145,252,107
"196","Game Knob","Matrix","2023",0.674153150950756,178,0.226124029338759,34.8,142,243,101
"197","Black Cliffs","Spring","2017",0.634466140618093,169,0.21155254539842,40.8,125,233,107
"198","Black Cliffs","Spring","2018",0.633702432615225,159,0.219639010132466,45.7028571428572,130,257,126
"199","Black Cliffs","Spring","2019",0.654817912669683,164,0.202556707534664,37,132,258,126
"200","Black Cliffs","Spring","2020",0.642238662820088,155,0.206629092283786,66.6057142857143,131,259,128
"201","Black Cliffs","Spring","2021",0.6892450293678,162,0.279424795392225,39,136,241,105
"202","Black Cliffs","Spring","2022",0.660871585674873,183,0.298459692609168,40.8,137,265,128
"203","Black Cliffs","Spring","2023",0.668004983511714,163,0.22348283100464,34.8,138,251,113
"204","Black Cliffs","Matrix","2017",0.551270289142805,170,0.157806892684316,40.8,115,214,99
"205","Black Cliffs","Matrix","2018",0.561351319643922,149,0.150610331821533,37.2,127,208,81
"206","Black Cliffs","Matrix","2019",0.570473776588627,157,0.152773760223214,37,128,221,93
"207","Black Cliffs","Matrix","2020",0.555045196897714,154,0.173738133889637,37.6,128,216,88
"208","Black Cliffs","Matrix","2021",0.583271645085128,159,0.211636736650313,39,134,200,66
"209","Black Cliffs","Matrix","2022",0.581837766552665,173,0.231649510327908,40.8,132,216,84
"210","Black Cliffs","Matrix","2023",0.571856261444409,164,0.170244843861379,34.8,136,208,73
"211","Gun Shot","Spring","2018",0.636470066163739,156,0.206632554003137,37,128,233,105
"212","Gun Shot","Spring","2019",0.618476304164387,162,0.10594905599715,37,131,221,90
"213","Gun Shot","Spring","2020",0.641897400408295,157,0.230443827990754,53.7142857142857,120,243,124
"214","Gun Shot","Spring","2021",0.67617142536494,157,0.253955839397028,39,135,239,104
"215","Gun Shot","Spring","2022",0.65846672535432,166,0.301695011858311,40.8,130,269,139
"216","Gun Shot","Spring","2023",0.666435565159966,160,0.23869031607521,34.6,132,243,111
"217","Gun Shot","Matrix","2018",0.576377814634963,147,0.190783393192512,37,124,207,84
"218","Gun Shot","Matrix","2019",0.553320399353777,154,0.131607380701971,37,126,213,88
"219","Gun Shot","Matrix","2020",0.581174818818901,174,0.204111342604561,37.6,121,235,114
"220","Gun Shot","Matrix","2021",0.600674720104512,157,0.197743980456849,39,137,181,43
"221","Gun Shot","Matrix","2022",0.610504617339187,166,0.272973890990968,40.8,130,214,84
"222","Gun Shot","Matrix","2023",0.613344182110931,163,0.190068922368847,34.6,135,216,81
"223","Dunce_9","Spring","2017",0.63278767970453,186,0.206085532903247,40.8,129,223,94
"224","Dunce_9","Spring","2018",0.65188630397202,163,0.206709895559655,36.6,135,259,124
"225","Dunce_9","Spring","2019",0.644474704718305,160,0.141660339267353,37,136,262,126
"226","Dunce_9","Spring","2020",0.655997681383172,166,0.19598223081766,39.7485714285714,137,258,121
"227","Dunce_9","Spring","2021",0.638279917867597,165,0.213943977797654,39,133,263,130
"228","Dunce_9","Spring","2022",0.661476300494145,196,0.290376965466092,40.8,139,285,146
"229","Dunce_9","Spring","2023",0.687042001399797,167,0.219912506920926,53.6914285714286,140,229,89
"230","Dunce_9","Matrix","2017",0.520120836868455,183,0.124850563216904,57.12,108,213,105
"231","Dunce_9","Matrix","2018",0.496579110856528,172,0.0398052679577456,36.6,124,228,105
"232","Dunce_9","Matrix","2019",0.534823483688942,115,0.0559686891615763,37,115,195,80
"233","Dunce_9","Matrix","2020",0.519602713734076,167,0.0839116863521752,37.6,129,235,105
"234","Dunce_9","Matrix","2021",0.469976615851147,156,0.0401634744615303,39,97,234,137
"235","Dunce_9","Matrix","2022",0.474599625732443,185,0.0606000834356685,40.8,136,238,103
"236","Dunce_9","Matrix","2023",0.498645029463719,120,0.0721754987376465,34.8,120,213,93
"237","Wolf Skat","Spring","2017",0.642678701424382,162,0.22863604492415,40.8,114,222,108
"238","Wolf Skat","Spring","2018",0.64259686301967,157,0.218139721356051,37,129,228,99
"239","Wolf Skat","Spring","2019",0.631999701793282,167,0.125965890270675,37,128,223,95
"240","Wolf Skat","Spring","2020",0.65622804068357,155,0.233159641748356,55.8628571428572,121,240,119
"241","Wolf Skat","Spring","2021",0.676397079139069,157,0.244063623248203,39,132,227,96
"242","Wolf Skat","Spring","2022",0.692615188656881,165,0.301998938805434,40.8,127,215,87
"243","Wolf Skat","Spring","2023",0.670859909048884,160,0.227745130981792,34.6,131,220,89
"244","Wolf Skat","Matrix","2017",0.55470110052263,157,0.199839334900351,40.8,109,214,105
"245","Wolf Skat","Matrix","2018",0.561635422467778,151,0.176803196155659,37,125,209,85
"246","Wolf Skat","Matrix","2019",0.554922353168928,154,0.153564333421647,37,122,207,85
"247","Wolf Skat","Matrix","2020",0.568307712548459,164,0.170518116810741,37.6,120,226,106
"248","Wolf Skat","Matrix","2021",0.555719647591532,157,0.187176700514188,39,132,178,47
"249","Wolf Skat","Matrix","2022",0.583941015367455,164,0.236121833368754,40.8,127,203,76
